"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Freeborn County, MN"	"27047"	"2008"	"2008"	43	31270	137.5
	"Goodhue County, MN"	"27049"	"2008"	"2008"	44	45919	95.8
	"Hennepin County, MN"	"27053"	"2008"	"2008"	743	1135173	65.5
	"Houston County, MN"	"27055"	"2008"	"2008"	18	19159	Unreliable
	"Hubbard County, MN"	"27057"	"2008"	"2008"	17	20346	Unreliable
	"Isanti County, MN"	"27059"	"2008"	"2008"	22	37851	58.1
	"Itasca County, MN"	"27061"	"2008"	"2008"	52	44852	115.9
	"Jackson County, MN"	"27063"	"2008"	"2008"	14	10364	Unreliable
	"Kanabec County, MN"	"27065"	"2008"	"2008"	16	16535	Unreliable
	"Kandiyohi County, MN"	"27067"	"2008"	"2008"	43	41840	102.8
	"Koochiching County, MN"	"27071"	"2008"	"2008"	14	13432	Unreliable
	"Lake County, MN"	"27075"	"2008"	"2008"	11	10872	Unreliable
	"Le Sueur County, MN"	"27079"	"2008"	"2008"	12	27816	Unreliable
	"Lincoln County, MN"	"27081"	"2008"	"2008"	12	5937	Unreliable
	"Lyon County, MN"	"27083"	"2008"	"2008"	27	25646	105.3
	"McLeod County, MN"	"27085"	"2008"	"2008"	39	36917	105.6
	"Martin County, MN"	"27091"	"2008"	"2008"	32	20914	153.0
	"Meeker County, MN"	"27093"	"2008"	"2008"	23	23454	98.1
	"Mille Lacs County, MN"	"27095"	"2008"	"2008"	29	26171	110.8
	"Morrison County, MN"	"27097"	"2008"	"2008"	17	33267	Unreliable
	"Mower County, MN"	"27099"	"2008"	"2008"	50	38695	129.2
	"Nicollet County, MN"	"27103"	"2008"	"2008"	17	32261	Unreliable
	"Nobles County, MN"	"27105"	"2008"	"2008"	15	21126	Unreliable
	"Norman County, MN"	"27107"	"2008"	"2008"	15	6842	Unreliable
	"Olmsted County, MN"	"27109"	"2008"	"2008"	69	141527	48.8
	"Otter Tail County, MN"	"27111"	"2008"	"2008"	56	57691	97.1
	"Pine County, MN"	"27115"	"2008"	"2008"	23	29614	77.7
	"Polk County, MN"	"27119"	"2008"	"2008"	40	31175	128.3
	"Pope County, MN"	"27121"	"2008"	"2008"	12	11084	Unreliable
	"Ramsey County, MN"	"27123"	"2008"	"2008"	360	502890	71.6
	"Redwood County, MN"	"27127"	"2008"	"2008"	14	16103	Unreliable
	"Renville County, MN"	"27129"	"2008"	"2008"	22	15911	138.3
	"Rice County, MN"	"27131"	"2008"	"2008"	51	63061	80.9
	"Rock County, MN"	"27133"	"2008"	"2008"	18	9597	Unreliable
	"St. Louis County, MN"	"27137"	"2008"	"2008"	204	199745	102.1
	"Scott County, MN"	"27139"	"2008"	"2008"	45	126613	35.5
	"Sherburne County, MN"	"27141"	"2008"	"2008"	41	87495	46.9
	"Sibley County, MN"	"27143"	"2008"	"2008"	16	15283	Unreliable
	"Stearns County, MN"	"27145"	"2008"	"2008"	88	148307	59.3
	"Steele County, MN"	"27147"	"2008"	"2008"	24	36558	65.6
	"Stevens County, MN"	"27149"	"2008"	"2008"	10	9711	Unreliable
	"Swift County, MN"	"27151"	"2008"	"2008"	16	9966	Unreliable
	"Todd County, MN"	"27153"	"2008"	"2008"	17	24859	Unreliable
	"Wabasha County, MN"	"27157"	"2008"	"2008"	15	21787	Unreliable
	"Wadena County, MN"	"27159"	"2008"	"2008"	23	13844	166.1
	"Waseca County, MN"	"27161"	"2008"	"2008"	12	19311	Unreliable
	"Washington County, MN"	"27163"	"2008"	"2008"	113	233306	48.4
	"Winona County, MN"	"27169"	"2008"	"2008"	34	51457	66.1
	"Wright County, MN"	"27171"	"2008"	"2008"	66	121553	54.3
	"Yellow Medicine County, MN"	"27173"	"2008"	"2008"	11	10473	Unreliable
	"Adams County, MS"	"28001"	"2008"	"2008"	49	32629	150.2
	"Alcorn County, MS"	"28003"	"2008"	"2008"	34	36793	92.4
	"Amite County, MS"	"28005"	"2008"	"2008"	17	13324	Unreliable
	"Attala County, MS"	"28007"	"2008"	"2008"	22	19622	112.1
	"Bolivar County, MS"	"28011"	"2008"	"2008"	38	35032	108.5
	"Calhoun County, MS"	"28013"	"2008"	"2008"	18	14912	Unreliable
	"Carroll County, MS"	"28015"	"2008"	"2008"	11	10694	Unreliable
	"Chickasaw County, MS"	"28017"	"2008"	"2008"	25	17639	141.7
	"Choctaw County, MS"	"28019"	"2008"	"2008"	15	8703	Unreliable
	"Claiborne County, MS"	"28021"	"2008"	"2008"	10	9940	Unreliable
	"Clarke County, MS"	"28023"	"2008"	"2008"	36	16772	214.6
	"Clay County, MS"	"28025"	"2008"	"2008"	15	20878	Unreliable
	"Coahoma County, MS"	"28027"	"2008"	"2008"	30	26549	113.0
	"Copiah County, MS"	"28029"	"2008"	"2008"	30	29584	101.4
	"Covington County, MS"	"28031"	"2008"	"2008"	28	19594	142.9
	"DeSoto County, MS"	"28033"	"2008"	"2008"	76	156214	48.7
	"Forrest County, MS"	"28035"	"2008"	"2008"	67	74196	90.3
	"Franklin County, MS"	"28037"	"2008"	"2008"	10	8136	Unreliable
	"George County, MS"	"28039"	"2008"	"2008"	29	22193	130.7
	"Greene County, MS"	"28041"	"2008"	"2008"	16	14293	Unreliable
	"Grenada County, MS"	"28043"	"2008"	"2008"	20	22194	90.1
	"Hancock County, MS"	"28045"	"2008"	"2008"	34	42764	79.5
	"Harrison County, MS"	"28047"	"2008"	"2008"	142	182735	77.7
	"Hinds County, MS"	"28049"	"2008"	"2008"	170	244695	69.5
	"Holmes County, MS"	"28051"	"2008"	"2008"	15	19755	Unreliable
	"Itawamba County, MS"	"28057"	"2008"	"2008"	35	23412	149.5
	"Jackson County, MS"	"28059"	"2008"	"2008"	111	137791	80.6
	"Jefferson County, MS"	"28063"	"2008"	"2008"	14	7927	Unreliable
	"Jefferson Davis County, MS"	"28065"	"2008"	"2008"	16	12636	Unreliable
	"Jones County, MS"	"28067"	"2008"	"2008"	94	67318	139.6
	"Kemper County, MS"	"28069"	"2008"	"2008"	14	10392	Unreliable
	"Lafayette County, MS"	"28071"	"2008"	"2008"	37	45781	80.8
	"Lamar County, MS"	"28073"	"2008"	"2008"	21	52772	39.8
	"Lauderdale County, MS"	"28075"	"2008"	"2008"	127	79665	159.4
	"Lawrence County, MS"	"28077"	"2008"	"2008"	12	13038	Unreliable
	"Leake County, MS"	"28079"	"2008"	"2008"	30	23641	126.9
	"Lee County, MS"	"28081"	"2008"	"2008"	87	81501	106.7
	"Leflore County, MS"	"28083"	"2008"	"2008"	34	33329	102.0
	"Lincoln County, MS"	"28085"	"2008"	"2008"	37	34724	106.6
	"Lowndes County, MS"	"28087"	"2008"	"2008"	62	59160	104.8
	"Madison County, MS"	"28089"	"2008"	"2008"	73	92274	79.1
	"Marion County, MS"	"28091"	"2008"	"2008"	27	26825	100.7
	"Marshall County, MS"	"28093"	"2008"	"2008"	25	37351	66.9
	"Monroe County, MS"	"28095"	"2008"	"2008"	45	37453	120.2
	"Montgomery County, MS"	"28097"	"2008"	"2008"	13	11067	Unreliable
	"Neshoba County, MS"	"28099"	"2008"	"2008"	37	29562	125.2
	"Newton County, MS"	"28101"	"2008"	"2008"	26	21851	119.0
	"Noxubee County, MS"	"28103"	"2008"	"2008"	10	11823	Unreliable
	"Oktibbeha County, MS"	"28105"	"2008"	"2008"	26	46470	56.0
	"Panola County, MS"	"28107"	"2008"	"2008"	26	34923	74.4
	"Pearl River County, MS"	"28109"	"2008"	"2008"	48	56538	84.9
	"Pike County, MS"	"28113"	"2008"	"2008"	46	40290	114.2
	"Pontotoc County, MS"	"28115"	"2008"	"2008"	33	29475	112.0
	"Prentiss County, MS"	"28117"	"2008"	"2008"	29	25481	113.8
	"Rankin County, MS"	"28121"	"2008"	"2008"	105	139136	75.5
	"Scott County, MS"	"28123"	"2008"	"2008"	21	28098	74.7
	"Simpson County, MS"	"28127"	"2008"	"2008"	29	27682	104.8
	"Smith County, MS"	"28129"	"2008"	"2008"	16	16345	Unreliable
	"Stone County, MS"	"28131"	"2008"	"2008"	22	17084	128.8
	"Sunflower County, MS"	"28133"	"2008"	"2008"	25	30614	81.7
	"Tallahatchie County, MS"	"28135"	"2008"	"2008"	11	15225	Unreliable
	"Tate County, MS"	"28137"	"2008"	"2008"	22	28222	78.0
	"Tippah County, MS"	"28139"	"2008"	"2008"	15	21982	Unreliable
	"Tishomingo County, MS"	"28141"	"2008"	"2008"	31	19524	158.8
	"Union County, MS"	"28145"	"2008"	"2008"	27	26931	100.3
	"Walthall County, MS"	"28147"	"2008"	"2008"	16	15622	Unreliable
	"Warren County, MS"	"28149"	"2008"	"2008"	40	48457	82.5
	"Washington County, MS"	"28151"	"2008"	"2008"	53	52236	101.5
	"Wayne County, MS"	"28153"	"2008"	"2008"	21	20963	100.2
	"Webster County, MS"	"28155"	"2008"	"2008"	22	10204	215.6
	"Wilkinson County, MS"	"28157"	"2008"	"2008"	10	10061	Unreliable
	"Winston County, MS"	"28159"	"2008"	"2008"	29	19342	149.9
	"Yalobusha County, MS"	"28161"	"2008"	"2008"	16	12857	Unreliable
	"Yazoo County, MS"	"28163"	"2008"	"2008"	23	28441	80.9
	"Adair County, MO"	"29001"	"2008"	"2008"	26	25399	102.4
	"Andrew County, MO"	"29003"	"2008"	"2008"	20	16924	118.2
	"Atchison County, MO"	"29005"	"2008"	"2008"	11	5798	Unreliable
	"Audrain County, MO"	"29007"	"2008"	"2008"	37	25774	143.6
	"Barry County, MO"	"29009"	"2008"	"2008"	46	35935	128.0
	"Barton County, MO"	"29011"	"2008"	"2008"	10	12589	Unreliable
	"Bates County, MO"	"29013"	"2008"	"2008"	18	17194	Unreliable
	"Benton County, MO"	"29015"	"2008"	"2008"	34	19046	178.5
	"Bollinger County, MO"	"29017"	"2008"	"2008"	10	12429	Unreliable
	"Boone County, MO"	"29019"	"2008"	"2008"	99	158089	62.6
	"Buchanan County, MO"	"29021"	"2008"	"2008"	122	88317	138.1
	"Butler County, MO"	"29023"	"2008"	"2008"	81	42351	191.3
	"Caldwell County, MO"	"29025"	"2008"	"2008"	16	9359	Unreliable
	"Callaway County, MO"	"29027"	"2008"	"2008"	41	43855	93.5
	"Camden County, MO"	"29029"	"2008"	"2008"	38	43462	87.4
	"Cape Girardeau County, MO"	"29031"	"2008"	"2008"	80	74141	107.9
	"Carroll County, MO"	"29033"	"2008"	"2008"	19	9451	Unreliable
	"Cass County, MO"	"29037"	"2008"	"2008"	114	98095	116.2
	"Cedar County, MO"	"29039"	"2008"	"2008"	29	14120	205.4
	"Chariton County, MO"	"29041"	"2008"	"2008"	14	7829	Unreliable
	"Christian County, MO"	"29043"	"2008"	"2008"	41	74705	54.9
	"Clark County, MO"	"29045"	"2008"	"2008"	20	7168	279.0
	"Clay County, MO"	"29047"	"2008"	"2008"	185	215142	86.0
	"Clinton County, MO"	"29049"	"2008"	"2008"	37	20781	178.0
	"Cole County, MO"	"29051"	"2008"	"2008"	81	74760	108.3
	"Cooper County, MO"	"29053"	"2008"	"2008"	21	17502	120.0
	"Crawford County, MO"	"29055"	"2008"	"2008"	23	24698	93.1
	"Dade County, MO"	"29057"	"2008"	"2008"	12	7951	Unreliable
	"Dallas County, MO"	"29059"	"2008"	"2008"	25	16955	147.4
	"DeKalb County, MO"	"29063"	"2008"	"2008"	11	12833	Unreliable
	"Dent County, MO"	"29065"	"2008"	"2008"	29	15495	187.2
	"Douglas County, MO"	"29067"	"2008"	"2008"	21	13800	152.2
	"Dunklin County, MO"	"29069"	"2008"	"2008"	54	32158	167.9
	"Franklin County, MO"	"29071"	"2008"	"2008"	109	101149	107.8
	"Gasconade County, MO"	"29073"	"2008"	"2008"	16	15309	Unreliable
	"Greene County, MO"	"29077"	"2008"	"2008"	285	270901	105.2
	"Grundy County, MO"	"29079"	"2008"	"2008"	25	10196	245.2
	"Harrison County, MO"	"29081"	"2008"	"2008"	13	8956	Unreliable
	"Henry County, MO"	"29083"	"2008"	"2008"	30	22291	134.6
	"Hickory County, MO"	"29085"	"2008"	"2008"	14	9592	Unreliable
	"Howard County, MO"	"29089"	"2008"	"2008"	17	10138	Unreliable
	"Howell County, MO"	"29091"	"2008"	"2008"	48	39910	120.3
	"Iron County, MO"	"29093"	"2008"	"2008"	18	10667	Unreliable
	"Jackson County, MO"	"29095"	"2008"	"2008"	668	665427	100.4
	"Jasper County, MO"	"29097"	"2008"	"2008"	142	115144	123.3
	"Jefferson County, MO"	"29099"	"2008"	"2008"	191	216409	88.3
	"Johnson County, MO"	"29101"	"2008"	"2008"	81	51889	156.1
	"Knox County, MO"	"29103"	"2008"	"2008"	11	4117	Unreliable
	"Laclede County, MO"	"29105"	"2008"	"2008"	51	35518	143.6
	"Lafayette County, MO"	"29107"	"2008"	"2008"	36	33434	107.7
	"Lawrence County, MO"	"29109"	"2008"	"2008"	56	38508	145.4
	"Lewis County, MO"	"29111"	"2008"	"2008"	12	10196	Unreliable
	"Lincoln County, MO"	"29113"	"2008"	"2008"	46	51847	88.7
	"Linn County, MO"	"29115"	"2008"	"2008"	21	12788	164.2
	"Livingston County, MO"	"29117"	"2008"	"2008"	28	14929	187.6
	"McDonald County, MO"	"29119"	"2008"	"2008"	17	22943	Unreliable
	"Macon County, MO"	"29121"	"2008"	"2008"	14	15512	Unreliable
	"Madison County, MO"	"29123"	"2008"	"2008"	25	12396	201.7
	"Marion County, MO"	"29127"	"2008"	"2008"	44	28550	154.1
	"Miller County, MO"	"29131"	"2008"	"2008"	33	24867	132.7
	"Mississippi County, MO"	"29133"	"2008"	"2008"	19	14087	Unreliable
	"Moniteau County, MO"	"29135"	"2008"	"2008"	14	15424	Unreliable
	"Monroe County, MO"	"29137"	"2008"	"2008"	13	9157	Unreliable
	"Montgomery County, MO"	"29139"	"2008"	"2008"	17	12273	Unreliable
	"Morgan County, MO"	"29141"	"2008"	"2008"	21	20745	101.2
	"New Madrid County, MO"	"29143"	"2008"	"2008"	17	18805	Unreliable
	"Newton County, MO"	"29145"	"2008"	"2008"	73	57600	126.7
	"Nodaway County, MO"	"29147"	"2008"	"2008"	23	23026	99.9
	"Oregon County, MO"	"29149"	"2008"	"2008"	12	10697	Unreliable
	"Osage County, MO"	"29151"	"2008"	"2008"	18	13753	Unreliable
	"Ozark County, MO"	"29153"	"2008"	"2008"	14	9718	Unreliable
	"Pemiscot County, MO"	"29155"	"2008"	"2008"	30	18552	161.7
	"Perry County, MO"	"29157"	"2008"	"2008"	18	18976	Unreliable
	"Pettis County, MO"	"29159"	"2008"	"2008"	60	41565	144.4
	"Phelps County, MO"	"29161"	"2008"	"2008"	64	44200	144.8
	"Pike County, MO"	"29163"	"2008"	"2008"	19	18602	Unreliable
	"Platte County, MO"	"29165"	"2008"	"2008"	61	87003	70.1
	"Polk County, MO"	"29167"	"2008"	"2008"	29	30790	94.2
	"Pulaski County, MO"	"29169"	"2008"	"2008"	32	48300	66.3
	"Putnam County, MO"	"29171"	"2008"	"2008"	10	5028	Unreliable
	"Ralls County, MO"	"29173"	"2008"	"2008"	17	10117	Unreliable
	"Randolph County, MO"	"29175"	"2008"	"2008"	34	25597	132.8
	"Ray County, MO"	"29177"	"2008"	"2008"	38	23764	159.9
	"Ripley County, MO"	"29181"	"2008"	"2008"	18	14039	Unreliable
	"St. Charles County, MO"	"29183"	"2008"	"2008"	230	351179	65.5
	"St. Clair County, MO"	"29185"	"2008"	"2008"	14	9757	Unreliable
	"Ste. Genevieve County, MO"	"29186"	"2008"	"2008"	12	18186	Unreliable
	"St. Francois County, MO"	"29187"	"2008"	"2008"	90	64280	140.0
	"St. Louis County, MO"	"29189"	"2008"	"2008"	957	998331	95.9
	"Saline County, MO"	"29195"	"2008"	"2008"	29	22967	126.3
	"Schuyler County, MO"	"29197"	"2008"	"2008"	14	4383	Unreliable
	"Scotland County, MO"	"29199"	"2008"	"2008"	13	4818	Unreliable
	"Scott County, MO"	"29201"	"2008"	"2008"	51	39293	129.8
	"Shannon County, MO"	"29203"	"2008"	"2008"	11	8420	Unreliable
	"Shelby County, MO"	"29205"	"2008"	"2008"	13	6421	Unreliable
	"Stoddard County, MO"	"29207"	"2008"	"2008"	63	30062	209.6
	"Stone County, MO"	"29209"	"2008"	"2008"	31	32119	96.5
	"Taney County, MO"	"29213"	"2008"	"2008"	51	49711	102.6
	"Texas County, MO"	"29215"	"2008"	"2008"	44	25597	171.9
	"Vernon County, MO"	"29217"	"2008"	"2008"	13	20891	Unreliable
	"Warren County, MO"	"29219"	"2008"	"2008"	35	31975	109.5
	"Washington County, MO"	"29221"	"2008"	"2008"	32	25113	127.4
	"Wayne County, MO"	"29223"	"2008"	"2008"	36	13397	268.7
	"Webster County, MO"	"29225"	"2008"	"2008"	25	35938	69.6
	"Wright County, MO"	"29229"	"2008"	"2008"	16	18904	Unreliable
	"St. Louis city, MO"	"29510"	"2008"	"2008"	288	317955	90.6
	"Big Horn County, MT"	"30003"	"2008"	"2008"	14	12564	Unreliable
	"Blaine County, MT"	"30005"	"2008"	"2008"	10	6401	Unreliable
	"Cascade County, MT"	"30013"	"2008"	"2008"	86	80529	106.8
	"Custer County, MT"	"30017"	"2008"	"2008"	10	11515	Unreliable
	"Dawson County, MT"	"30021"	"2008"	"2008"	15	8925	Unreliable
	"Deer Lodge County, MT"	"30023"	"2008"	"2008"	28	9351	299.4
	"Fergus County, MT"	"30027"	"2008"	"2008"	24	11448	209.6
	"Flathead County, MT"	"30029"	"2008"	"2008"	79	90260	87.5
	"Gallatin County, MT"	"30031"	"2008"	"2008"	38	88932	42.7
	"Glacier County, MT"	"30035"	"2008"	"2008"	11	13109	Unreliable
	"Hill County, MT"	"30041"	"2008"	"2008"	14	15889	Unreliable
	"Lake County, MT"	"30047"	"2008"	"2008"	28	28515	98.2
	"Lewis and Clark County, MT"	"30049"	"2008"	"2008"	71	61747	115.0
	"Lincoln County, MT"	"30053"	"2008"	"2008"	25	19541	127.9
	"Missoula County, MT"	"30063"	"2008"	"2008"	87	107747	80.7
	"Park County, MT"	"30067"	"2008"	"2008"	23	15896	144.7
	"Ravalli County, MT"	"30081"	"2008"	"2008"	46	40223	114.4
	"Roosevelt County, MT"	"30085"	"2008"	"2008"	12	10129	Unreliable
	"Rosebud County, MT"	"30087"	"2008"	"2008"	10	9095	Unreliable
	"Sanders County, MT"	"30089"	"2008"	"2008"	16	11433	Unreliable
	"Silver Bow County, MT"	"30093"	"2008"	"2008"	59	33812	174.5
	"Stillwater County, MT"	"30095"	"2008"	"2008"	14	8945	Unreliable
	"Valley County, MT"	"30105"	"2008"	"2008"	11	7415	Unreliable
	"Yellowstone County, MT"	"30111"	"2008"	"2008"	179	144255	124.1
	"Adams County, NE"	"31001"	"2008"	"2008"	30	31160	96.3
	"Box Butte County, NE"	"31013"	"2008"	"2008"	19	11482	Unreliable
	"Buffalo County, NE"	"31019"	"2008"	"2008"	43	45343	94.8
	"Burt County, NE"	"31021"	"2008"	"2008"	12	6967	Unreliable
	"Cass County, NE"	"31025"	"2008"	"2008"	21	25322	82.9
	"Cedar County, NE"	"31027"	"2008"	"2008"	12	8839	Unreliable
	"Chase County, NE"	"31029"	"2008"	"2008"	10	3865	Unreliable
	"Cheyenne County, NE"	"31033"	"2008"	"2008"	10	10150	Unreliable
	"Clay County, NE"	"31035"	"2008"	"2008"	15	6543	Unreliable
	"Cuming County, NE"	"31039"	"2008"	"2008"	14	9215	Unreliable
	"Custer County, NE"	"31041"	"2008"	"2008"	20	11001	181.8
	"Dakota County, NE"	"31043"	"2008"	"2008"	16	20559	Unreliable
	"Dawson County, NE"	"31047"	"2008"	"2008"	22	24160	91.1
	"Dixon County, NE"	"31051"	"2008"	"2008"	12	6004	Unreliable
	"Dodge County, NE"	"31053"	"2008"	"2008"	48	36548	131.3
	"Douglas County, NE"	"31055"	"2008"	"2008"	428	504547	84.8
	"Gage County, NE"	"31067"	"2008"	"2008"	20	22574	88.6
	"Hall County, NE"	"31079"	"2008"	"2008"	65	56795	114.4
	"Holt County, NE"	"31089"	"2008"	"2008"	13	10399	Unreliable
	"Howard County, NE"	"31093"	"2008"	"2008"	10	6261	Unreliable
	"Knox County, NE"	"31107"	"2008"	"2008"	18	8708	Unreliable
	"Lancaster County, NE"	"31109"	"2008"	"2008"	217	279605	77.6
	"Lincoln County, NE"	"31111"	"2008"	"2008"	34	36301	93.7
	"Madison County, NE"	"31119"	"2008"	"2008"	40	34319	116.6
	"Nemaha County, NE"	"31127"	"2008"	"2008"	11	7280	Unreliable
	"Otoe County, NE"	"31131"	"2008"	"2008"	24	15728	152.6
	"Phelps County, NE"	"31137"	"2008"	"2008"	12	9195	Unreliable
	"Platte County, NE"	"31141"	"2008"	"2008"	30	31527	95.2
	"Red Willow County, NE"	"31145"	"2008"	"2008"	16	11034	Unreliable
	"Richardson County, NE"	"31147"	"2008"	"2008"	20	8413	237.7
	"Saline County, NE"	"31151"	"2008"	"2008"	17	14048	Unreliable
	"Sarpy County, NE"	"31153"	"2008"	"2008"	83	152762	54.3
	"Saunders County, NE"	"31155"	"2008"	"2008"	14	20446	Unreliable
	"Scotts Bluff County, NE"	"31157"	"2008"	"2008"	55	36536	150.5
	"Seward County, NE"	"31159"	"2008"	"2008"	10	16653	Unreliable
	"Valley County, NE"	"31175"	"2008"	"2008"	11	4228	Unreliable
	"Washington County, NE"	"31177"	"2008"	"2008"	15	20101	Unreliable
	"Wayne County, NE"	"31179"	"2008"	"2008"	12	9481	Unreliable
	"York County, NE"	"31185"	"2008"	"2008"	11	13881	Unreliable
	"Churchill County, NV"	"32001"	"2008"	"2008"	36	25049	143.7
	"Clark County, NV"	"32003"	"2008"	"2008"	1303	1912349	68.1
	"Douglas County, NV"	"32005"	"2008"	"2008"	40	47270	84.6
	"Elko County, NV"	"32007"	"2008"	"2008"	39	47634	81.9
	"Humboldt County, NV"	"32013"	"2008"	"2008"	18	15958	Unreliable
	"Lyon County, NV"	"32019"	"2008"	"2008"	52	52156	99.7
	"Mineral County, NV"	"32021"	"2008"	"2008"	11	4781	Unreliable
	"Nye County, NV"	"32023"	"2008"	"2008"	54	44367	121.7
	"Pershing County, NV"	"32027"	"2008"	"2008"	10	6665	Unreliable
	"Washoe County, NV"	"32031"	"2008"	"2008"	364	414793	87.8
	"White Pine County, NV"	"32033"	"2008"	"2008"	10	9732	Unreliable
	"Carson City, NV"	"32510"	"2008"	"2008"	84	55552	151.2
	"Belknap County, NH"	"33001"	"2008"	"2008"	55	60239	91.3
	"Carroll County, NH"	"33003"	"2008"	"2008"	47	48013	97.9
	"Cheshire County, NH"	"33005"	"2008"	"2008"	80	77472	103.3
	"Coos County, NH"	"33007"	"2008"	"2008"	44	33488	131.4
	"Grafton County, NH"	"33009"	"2008"	"2008"	82	88745	92.4
	"Hillsborough County, NH"	"33011"	"2008"	"2008"	334	399556	83.6
	"Merrimack County, NH"	"33013"	"2008"	"2008"	133	147170	90.4
	"Rockingham County, NH"	"33015"	"2008"	"2008"	200	294996	67.8
	"Strafford County, NH"	"33017"	"2008"	"2008"	83	122460	67.8
	"Sullivan County, NH"	"33019"	"2008"	"2008"	37	43767	84.5
	"Atlantic County, NJ"	"34001"	"2008"	"2008"	228	273014	83.5
	"Bergen County, NJ"	"34003"	"2008"	"2008"	581	895328	64.9
	"Burlington County, NJ"	"34005"	"2008"	"2008"	334	446831	74.7
	"Camden County, NJ"	"34007"	"2008"	"2008"	402	513853	78.2
	"Cape May County, NJ"	"34009"	"2008"	"2008"	145	97550	148.6
	"Cumberland County, NJ"	"34011"	"2008"	"2008"	124	155738	79.6
	"Essex County, NJ"	"34013"	"2008"	"2008"	456	778165	58.6
	"Gloucester County, NJ"	"34015"	"2008"	"2008"	240	286072	83.9
	"Hudson County, NJ"	"34017"	"2008"	"2008"	308	619533	49.7
	"Hunterdon County, NJ"	"34019"	"2008"	"2008"	94	128449	73.2
	"Mercer County, NJ"	"34021"	"2008"	"2008"	263	364119	72.2
	"Middlesex County, NJ"	"34023"	"2008"	"2008"	503	799191	62.9
	"Monmouth County, NJ"	"34025"	"2008"	"2008"	520	627348	82.9
	"Morris County, NJ"	"34027"	"2008"	"2008"	279	489743	57.0
	"Ocean County, NJ"	"34029"	"2008"	"2008"	607	569485	106.6
	"Passaic County, NJ"	"34031"	"2008"	"2008"	288	494904	58.2
	"Salem County, NJ"	"34033"	"2008"	"2008"	67	65974	101.6
	"Somerset County, NJ"	"34035"	"2008"	"2008"	211	318856	66.2
	"Sussex County, NJ"	"34037"	"2008"	"2008"	90	150145	59.9
	"Union County, NJ"	"34039"	"2008"	"2008"	345	527528	65.4
	"Warren County, NJ"	"34041"	"2008"	"2008"	90	109264	82.4
	"Bernalillo County, NM"	"35001"	"2008"	"2008"	487	646879	75.3
	"Chaves County, NM"	"35005"	"2008"	"2008"	67	64378	104.1
	"Cibola County, NM"	"35006"	"2008"	"2008"	30	27259	110.1
	"Colfax County, NM"	"35007"	"2008"	"2008"	19	13764	Unreliable
	"Curry County, NM"	"35009"	"2008"	"2008"	35	45512	76.9
	"DeBaca County, NM"	"35011"	"2008"	"2008"	10	2000	Unreliable
	"Dona Ana County, NM"	"35013"	"2008"	"2008"	142	200855	70.7
	"Eddy County, NM"	"35015"	"2008"	"2008"	55	52566	104.6
	"Grant County, NM"	"35017"	"2008"	"2008"	54	29921	180.5
	"Lea County, NM"	"35025"	"2008"	"2008"	62	62737	98.8
	"Los Alamos County, NM"	"35028"	"2008"	"2008"	13	17924	Unreliable
	"Luna County, NM"	"35029"	"2008"	"2008"	20	25375	78.8
	"McKinley County, NM"	"35031"	"2008"	"2008"	39	70449	55.4
	"Otero County, NM"	"35035"	"2008"	"2008"	60	62498	96.0
	"Quay County, NM"	"35037"	"2008"	"2008"	19	8978	Unreliable
	"Rio Arriba County, NM"	"35039"	"2008"	"2008"	26	40008	65.0
	"Roosevelt County, NM"	"35041"	"2008"	"2008"	15	19074	Unreliable
	"Sandoval County, NM"	"35043"	"2008"	"2008"	75	125368	59.8
	"San Juan County, NM"	"35045"	"2008"	"2008"	106	126905	83.5
	"San Miguel County, NM"	"35047"	"2008"	"2008"	26	29234	88.9
	"Santa Fe County, NM"	"35049"	"2008"	"2008"	77	141704	54.3
	"Sierra County, NM"	"35051"	"2008"	"2008"	34	11914	285.4
	"Socorro County, NM"	"35053"	"2008"	"2008"	19	17966	Unreliable
	"Taos County, NM"	"35055"	"2008"	"2008"	29	32467	89.3
	"Torrance County, NM"	"35057"	"2008"	"2008"	18	16257	Unreliable
	"Valencia County, NM"	"35061"	"2008"	"2008"	61	74879	81.5
	"Albany County, NY"	"36001"	"2008"	"2008"	294	303739	96.8
	"Allegany County, NY"	"36003"	"2008"	"2008"	47	49177	95.6
	"Bronx County, NY"	"36005"	"2008"	"2008"	761	1363488	55.8
	"Broome County, NY"	"36007"	"2008"	"2008"	213	201029	106.0
	"Cattaraugus County, NY"	"36009"	"2008"	"2008"	72	80761	89.2
	"Cayuga County, NY"	"36011"	"2008"	"2008"	85	80482	105.6
	"Chautauqua County, NY"	"36013"	"2008"	"2008"	140	135229	103.5
	"Chemung County, NY"	"36015"	"2008"	"2008"	125	88503	141.2
	"Chenango County, NY"	"36017"	"2008"	"2008"	53	51326	103.3
	"Clinton County, NY"	"36019"	"2008"	"2008"	74	82401	89.8
	"Columbia County, NY"	"36021"	"2008"	"2008"	68	63253	107.5
	"Cortland County, NY"	"36023"	"2008"	"2008"	55	49537	111.0
	"Delaware County, NY"	"36025"	"2008"	"2008"	41	48363	84.8
	"Dutchess County, NY"	"36027"	"2008"	"2008"	238	296267	80.3
	"Erie County, NY"	"36029"	"2008"	"2008"	852	920571	92.6
	"Essex County, NY"	"36031"	"2008"	"2008"	55	39435	139.5
	"Franklin County, NY"	"36033"	"2008"	"2008"	59	51907	113.7
