"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Cowley County, KS"	"20035"	"2009"	"2009"	40	36195	110.5
	"Crawford County, KS"	"20037"	"2009"	"2009"	46	38966	118.1
	"Dickinson County, KS"	"20041"	"2009"	"2009"	17	19730	Unreliable
	"Doniphan County, KS"	"20043"	"2009"	"2009"	11	7907	Unreliable
	"Douglas County, KS"	"20045"	"2009"	"2009"	56	110039	50.9
	"Ellis County, KS"	"20051"	"2009"	"2009"	36	28353	127.0
	"Ellsworth County, KS"	"20053"	"2009"	"2009"	10	6432	Unreliable
	"Finney County, KS"	"20055"	"2009"	"2009"	19	36300	Unreliable
	"Ford County, KS"	"20057"	"2009"	"2009"	28	33158	84.4
	"Franklin County, KS"	"20059"	"2009"	"2009"	29	25870	112.1
	"Geary County, KS"	"20061"	"2009"	"2009"	20	31537	63.4
	"Harvey County, KS"	"20079"	"2009"	"2009"	28	34547	81.0
	"Jackson County, KS"	"20085"	"2009"	"2009"	11	13369	Unreliable
	"Jefferson County, KS"	"20087"	"2009"	"2009"	10	19037	Unreliable
	"Johnson County, KS"	"20091"	"2009"	"2009"	308	539396	57.1
	"Kingman County, KS"	"20095"	"2009"	"2009"	17	7885	Unreliable
	"Labette County, KS"	"20099"	"2009"	"2009"	33	21759	151.7
	"Leavenworth County, KS"	"20103"	"2009"	"2009"	53	75461	70.2
	"Lincoln County, KS"	"20105"	"2009"	"2009"	11	3249	Unreliable
	"Linn County, KS"	"20107"	"2009"	"2009"	14	9669	Unreliable
	"Lyon County, KS"	"20111"	"2009"	"2009"	29	33777	85.9
	"McPherson County, KS"	"20113"	"2009"	"2009"	41	29222	140.3
	"Marion County, KS"	"20115"	"2009"	"2009"	12	12654	Unreliable
	"Marshall County, KS"	"20117"	"2009"	"2009"	13	10121	Unreliable
	"Miami County, KS"	"20121"	"2009"	"2009"	25	32445	77.1
	"Mitchell County, KS"	"20123"	"2009"	"2009"	10	6420	Unreliable
	"Montgomery County, KS"	"20125"	"2009"	"2009"	50	35589	140.5
	"Nemaha County, KS"	"20131"	"2009"	"2009"	12	10165	Unreliable
	"Neosho County, KS"	"20133"	"2009"	"2009"	21	16568	126.8
	"Osage County, KS"	"20139"	"2009"	"2009"	21	16297	128.9
	"Pawnee County, KS"	"20145"	"2009"	"2009"	13	6927	Unreliable
	"Phillips County, KS"	"20147"	"2009"	"2009"	13	5620	Unreliable
	"Pottawatomie County, KS"	"20149"	"2009"	"2009"	17	21206	Unreliable
	"Pratt County, KS"	"20151"	"2009"	"2009"	13	9669	Unreliable
	"Reno County, KS"	"20155"	"2009"	"2009"	101	64196	157.3
	"Republic County, KS"	"20157"	"2009"	"2009"	17	5045	Unreliable
	"Rice County, KS"	"20159"	"2009"	"2009"	11	10047	Unreliable
	"Riley County, KS"	"20161"	"2009"	"2009"	39	69995	55.7
	"Rooks County, KS"	"20163"	"2009"	"2009"	17	5179	Unreliable
	"Russell County, KS"	"20167"	"2009"	"2009"	10	6880	Unreliable
	"Saline County, KS"	"20169"	"2009"	"2009"	69	55164	125.1
	"Sedgwick County, KS"	"20173"	"2009"	"2009"	416	495006	84.0
	"Seward County, KS"	"20175"	"2009"	"2009"	18	22729	Unreliable
	"Shawnee County, KS"	"20177"	"2009"	"2009"	179	176786	101.3
	"Sherman County, KS"	"20181"	"2009"	"2009"	16	6004	Unreliable
	"Smith County, KS"	"20183"	"2009"	"2009"	10	3849	Unreliable
	"Sumner County, KS"	"20191"	"2009"	"2009"	30	24160	124.2
	"Thomas County, KS"	"20193"	"2009"	"2009"	12	7753	Unreliable
	"Wilson County, KS"	"20205"	"2009"	"2009"	19	9485	Unreliable
	"Wyandotte County, KS"	"20209"	"2009"	"2009"	120	156416	76.7
	"Adair County, KY"	"21001"	"2009"	"2009"	30	18729	160.2
	"Allen County, KY"	"21003"	"2009"	"2009"	32	19811	161.5
	"Anderson County, KY"	"21005"	"2009"	"2009"	24	21328	112.5
	"Ballard County, KY"	"21007"	"2009"	"2009"	15	8204	Unreliable
	"Barren County, KY"	"21009"	"2009"	"2009"	47	42171	111.5
	"Bath County, KY"	"21011"	"2009"	"2009"	17	11544	Unreliable
	"Bell County, KY"	"21013"	"2009"	"2009"	43	28667	150.0
	"Boone County, KY"	"21015"	"2009"	"2009"	80	117461	68.1
	"Bourbon County, KY"	"21017"	"2009"	"2009"	23	20027	114.8
	"Boyd County, KY"	"21019"	"2009"	"2009"	62	49362	125.6
	"Boyle County, KY"	"21021"	"2009"	"2009"	30	28297	106.0
	"Bracken County, KY"	"21023"	"2009"	"2009"	12	8473	Unreliable
	"Breathitt County, KY"	"21025"	"2009"	"2009"	29	14009	207.0
	"Breckinridge County, KY"	"21027"	"2009"	"2009"	18	19979	Unreliable
	"Bullitt County, KY"	"21029"	"2009"	"2009"	60	73743	81.4
	"Butler County, KY"	"21031"	"2009"	"2009"	11	12670	Unreliable
	"Caldwell County, KY"	"21033"	"2009"	"2009"	14	12996	Unreliable
	"Calloway County, KY"	"21035"	"2009"	"2009"	60	36886	162.7
	"Campbell County, KY"	"21037"	"2009"	"2009"	83	89664	92.6
	"Carroll County, KY"	"21041"	"2009"	"2009"	19	10852	Unreliable
	"Carter County, KY"	"21043"	"2009"	"2009"	44	27785	158.4
	"Casey County, KY"	"21045"	"2009"	"2009"	19	15946	Unreliable
	"Christian County, KY"	"21047"	"2009"	"2009"	94	73457	128.0
	"Clark County, KY"	"21049"	"2009"	"2009"	27	35607	75.8
	"Clay County, KY"	"21051"	"2009"	"2009"	27	21950	123.0
	"Clinton County, KY"	"21053"	"2009"	"2009"	17	10227	Unreliable
	"Cumberland County, KY"	"21057"	"2009"	"2009"	12	6855	Unreliable
	"Daviess County, KY"	"21059"	"2009"	"2009"	104	96261	108.0
	"Edmonson County, KY"	"21061"	"2009"	"2009"	14	12122	Unreliable
	"Estill County, KY"	"21065"	"2009"	"2009"	16	14672	Unreliable
	"Fayette County, KY"	"21067"	"2009"	"2009"	175	292514	59.8
	"Fleming County, KY"	"21069"	"2009"	"2009"	17	14280	Unreliable
	"Floyd County, KY"	"21071"	"2009"	"2009"	81	39643	204.3
	"Franklin County, KY"	"21073"	"2009"	"2009"	49	49253	99.5
	"Fulton County, KY"	"21075"	"2009"	"2009"	10	6793	Unreliable
	"Garrard County, KY"	"21079"	"2009"	"2009"	16	16900	Unreliable
	"Grant County, KY"	"21081"	"2009"	"2009"	18	24697	Unreliable
	"Graves County, KY"	"21083"	"2009"	"2009"	59	36932	159.8
	"Grayson County, KY"	"21085"	"2009"	"2009"	35	25619	136.6
	"Green County, KY"	"21087"	"2009"	"2009"	15	11359	Unreliable
	"Greenup County, KY"	"21089"	"2009"	"2009"	55	37053	148.4
	"Hancock County, KY"	"21091"	"2009"	"2009"	12	8558	Unreliable
	"Hardin County, KY"	"21093"	"2009"	"2009"	87	101254	85.9
	"Harlan County, KY"	"21095"	"2009"	"2009"	51	29534	172.7
	"Harrison County, KY"	"21097"	"2009"	"2009"	21	18894	111.1
	"Hart County, KY"	"21099"	"2009"	"2009"	17	18197	Unreliable
	"Henderson County, KY"	"21101"	"2009"	"2009"	66	46037	143.4
	"Henry County, KY"	"21103"	"2009"	"2009"	21	15530	135.2
	"Hopkins County, KY"	"21107"	"2009"	"2009"	61	46921	130.0
	"Jefferson County, KY"	"21111"	"2009"	"2009"	722	736705	98.0
	"Jessamine County, KY"	"21113"	"2009"	"2009"	27	48153	56.1
	"Johnson County, KY"	"21115"	"2009"	"2009"	34	23220	146.4
	"Kenton County, KY"	"21117"	"2009"	"2009"	148	159239	92.9
	"Knott County, KY"	"21119"	"2009"	"2009"	19	16543	Unreliable
	"Knox County, KY"	"21121"	"2009"	"2009"	42	31920	131.6
	"Larue County, KY"	"21123"	"2009"	"2009"	20	14172	141.1
	"Laurel County, KY"	"21125"	"2009"	"2009"	64	58513	109.4
	"Lawrence County, KY"	"21127"	"2009"	"2009"	22	15889	138.5
	"Lee County, KY"	"21129"	"2009"	"2009"	13	7885	Unreliable
	"Leslie County, KY"	"21131"	"2009"	"2009"	31	11361	272.9
	"Letcher County, KY"	"21133"	"2009"	"2009"	25	24364	102.6
	"Lewis County, KY"	"21135"	"2009"	"2009"	11	13915	Unreliable
	"Lincoln County, KY"	"21137"	"2009"	"2009"	42	24776	169.5
	"Livingston County, KY"	"21139"	"2009"	"2009"	12	9476	Unreliable
	"Logan County, KY"	"21141"	"2009"	"2009"	42	26872	156.3
	"McCracken County, KY"	"21145"	"2009"	"2009"	81	65654	123.4
	"McCreary County, KY"	"21147"	"2009"	"2009"	29	18207	159.3
	"McLean County, KY"	"21149"	"2009"	"2009"	11	9566	Unreliable
	"Madison County, KY"	"21151"	"2009"	"2009"	73	82299	88.7
	"Magoffin County, KY"	"21153"	"2009"	"2009"	28	13335	210.0
	"Marion County, KY"	"21155"	"2009"	"2009"	29	19769	146.7
	"Marshall County, KY"	"21157"	"2009"	"2009"	37	31411	117.8
	"Martin County, KY"	"21159"	"2009"	"2009"	16	13040	Unreliable
	"Mason County, KY"	"21161"	"2009"	"2009"	17	17464	Unreliable
	"Meade County, KY"	"21163"	"2009"	"2009"	16	28403	Unreliable
	"Menifee County, KY"	"21165"	"2009"	"2009"	10	6317	Unreliable
	"Mercer County, KY"	"21167"	"2009"	"2009"	33	21286	155.0
	"Metcalfe County, KY"	"21169"	"2009"	"2009"	18	10067	Unreliable
	"Monroe County, KY"	"21171"	"2009"	"2009"	16	10969	Unreliable
	"Montgomery County, KY"	"21173"	"2009"	"2009"	24	26407	90.9
	"Morgan County, KY"	"21175"	"2009"	"2009"	25	13928	179.5
	"Muhlenberg County, KY"	"21177"	"2009"	"2009"	57	31505	180.9
	"Nelson County, KY"	"21179"	"2009"	"2009"	47	42974	109.4
	"Nicholas County, KY"	"21181"	"2009"	"2009"	12	7125	Unreliable
	"Ohio County, KY"	"21183"	"2009"	"2009"	27	23888	113.0
	"Oldham County, KY"	"21185"	"2009"	"2009"	30	59777	50.2
	"Pendleton County, KY"	"21191"	"2009"	"2009"	18	14786	Unreliable
	"Perry County, KY"	"21193"	"2009"	"2009"	52	28713	181.1
	"Pike County, KY"	"21195"	"2009"	"2009"	128	65255	196.2
	"Powell County, KY"	"21197"	"2009"	"2009"	14	12644	Unreliable
	"Pulaski County, KY"	"21199"	"2009"	"2009"	90	62711	143.5
	"Rockcastle County, KY"	"21203"	"2009"	"2009"	20	17074	117.1
	"Rowan County, KY"	"21205"	"2009"	"2009"	24	23340	102.8
	"Russell County, KY"	"21207"	"2009"	"2009"	25	17632	141.8
	"Scott County, KY"	"21209"	"2009"	"2009"	39	46325	84.2
	"Shelby County, KY"	"21211"	"2009"	"2009"	27	41576	64.9
	"Simpson County, KY"	"21213"	"2009"	"2009"	19	17227	Unreliable
	"Spencer County, KY"	"21215"	"2009"	"2009"	17	16971	Unreliable
	"Taylor County, KY"	"21217"	"2009"	"2009"	39	24367	160.1
	"Todd County, KY"	"21219"	"2009"	"2009"	20	12485	160.2
	"Trigg County, KY"	"21221"	"2009"	"2009"	28	14222	196.9
	"Trimble County, KY"	"21223"	"2009"	"2009"	11	8855	Unreliable
	"Union County, KY"	"21225"	"2009"	"2009"	26	15004	173.3
	"Warren County, KY"	"21227"	"2009"	"2009"	85	112375	75.6
	"Washington County, KY"	"21229"	"2009"	"2009"	18	11550	Unreliable
	"Wayne County, KY"	"21231"	"2009"	"2009"	24	20793	115.4
	"Webster County, KY"	"21233"	"2009"	"2009"	26	13681	190.0
	"Whitley County, KY"	"21235"	"2009"	"2009"	51	35994	141.7
	"Wolfe County, KY"	"21237"	"2009"	"2009"	14	7351	Unreliable
	"Woodford County, KY"	"21239"	"2009"	"2009"	18	24702	Unreliable
	"Acadia Parish, LA"	"22001"	"2009"	"2009"	40	61451	65.1
	"Allen Parish, LA"	"22003"	"2009"	"2009"	31	25863	119.9
	"Ascension Parish, LA"	"22005"	"2009"	"2009"	60	105172	57.0
	"Assumption Parish, LA"	"22007"	"2009"	"2009"	10	23508	Unreliable
	"Avoyelles Parish, LA"	"22009"	"2009"	"2009"	35	42034	83.3
	"Beauregard Parish, LA"	"22011"	"2009"	"2009"	28	35142	79.7
	"Bienville Parish, LA"	"22013"	"2009"	"2009"	28	14435	194.0
	"Bossier Parish, LA"	"22015"	"2009"	"2009"	104	115187	90.3
	"Caddo Parish, LA"	"22017"	"2009"	"2009"	259	253245	102.3
	"Calcasieu Parish, LA"	"22019"	"2009"	"2009"	176	191080	92.1
	"Catahoula Parish, LA"	"22025"	"2009"	"2009"	12	10471	Unreliable
	"Claiborne Parish, LA"	"22027"	"2009"	"2009"	26	17230	150.9
	"Concordia Parish, LA"	"22029"	"2009"	"2009"	22	20726	106.1
	"De Soto Parish, LA"	"22031"	"2009"	"2009"	24	26413	90.9
	"East Baton Rouge Parish, LA"	"22033"	"2009"	"2009"	261	437623	59.6
	"East Feliciana Parish, LA"	"22037"	"2009"	"2009"	27	20487	131.8
	"Evangeline Parish, LA"	"22039"	"2009"	"2009"	53	34078	155.5
	"Franklin Parish, LA"	"22041"	"2009"	"2009"	19	20677	Unreliable
	"Grant Parish, LA"	"22043"	"2009"	"2009"	18	22069	Unreliable
	"Iberia Parish, LA"	"22045"	"2009"	"2009"	60	73372	81.8
	"Iberville Parish, LA"	"22047"	"2009"	"2009"	33	33393	98.8
	"Jackson Parish, LA"	"22049"	"2009"	"2009"	21	16118	130.3
	"Jefferson Parish, LA"	"22051"	"2009"	"2009"	309	431921	71.5
	"Jefferson Davis Parish, LA"	"22053"	"2009"	"2009"	34	31530	107.8
	"Lafayette Parish, LA"	"22055"	"2009"	"2009"	119	219466	54.2
	"Lafourche Parish, LA"	"22057"	"2009"	"2009"	65	96080	67.7
	"LaSalle Parish, LA"	"22059"	"2009"	"2009"	19	14717	Unreliable
	"Lincoln Parish, LA"	"22061"	"2009"	"2009"	30	46270	64.8
	"Livingston Parish, LA"	"22063"	"2009"	"2009"	92	126230	72.9
	"Madison Parish, LA"	"22065"	"2009"	"2009"	14	12040	Unreliable
	"Morehouse Parish, LA"	"22067"	"2009"	"2009"	30	28147	106.6
	"Natchitoches Parish, LA"	"22069"	"2009"	"2009"	32	39425	81.2
	"Orleans Parish, LA"	"22071"	"2009"	"2009"	158	327803	48.2
	"Ouachita Parish, LA"	"22073"	"2009"	"2009"	149	153058	97.3
	"Plaquemines Parish, LA"	"22075"	"2009"	"2009"	15	22730	Unreliable
	"Pointe Coupee Parish, LA"	"22077"	"2009"	"2009"	10	22847	Unreliable
	"Rapides Parish, LA"	"22079"	"2009"	"2009"	127	131095	96.9
	"Red River Parish, LA"	"22081"	"2009"	"2009"	13	9117	Unreliable
	"Richland Parish, LA"	"22083"	"2009"	"2009"	32	20664	154.9
	"Sabine Parish, LA"	"22085"	"2009"	"2009"	16	24199	Unreliable
	"St. Bernard Parish, LA"	"22087"	"2009"	"2009"	23	32878	70.0
	"St. Charles Parish, LA"	"22089"	"2009"	"2009"	31	52719	58.8
	"St. James Parish, LA"	"22093"	"2009"	"2009"	10	22231	Unreliable
	"St. John the Baptist Parish, LA"	"22095"	"2009"	"2009"	35	46336	75.5
	"St. Landry Parish, LA"	"22097"	"2009"	"2009"	92	83825	109.8
	"St. Martin Parish, LA"	"22099"	"2009"	"2009"	48	52025	92.3
	"St. Mary Parish, LA"	"22101"	"2009"	"2009"	42	54551	77.0
	"St. Tammany Parish, LA"	"22103"	"2009"	"2009"	179	231224	77.4
	"Tangipahoa Parish, LA"	"22105"	"2009"	"2009"	107	120009	89.2
	"Terrebonne Parish, LA"	"22109"	"2009"	"2009"	63	111689	56.4
	"Union Parish, LA"	"22111"	"2009"	"2009"	24	22609	106.2
	"Vermilion Parish, LA"	"22113"	"2009"	"2009"	38	57684	65.9
	"Vernon Parish, LA"	"22115"	"2009"	"2009"	27	50903	53.0
	"Washington Parish, LA"	"22117"	"2009"	"2009"	56	47262	118.5
	"Webster Parish, LA"	"22119"	"2009"	"2009"	59	41131	143.4
	"West Baton Rouge Parish, LA"	"22121"	"2009"	"2009"	15	23352	Unreliable
	"West Carroll Parish, LA"	"22123"	"2009"	"2009"	23	11633	197.7
	"Winn Parish, LA"	"22127"	"2009"	"2009"	19	15393	Unreliable
	"Androscoggin County, ME"	"23001"	"2009"	"2009"	123	107830	114.1
	"Aroostook County, ME"	"23003"	"2009"	"2009"	72	72258	99.6
	"Cumberland County, ME"	"23005"	"2009"	"2009"	279	281969	98.9
	"Franklin County, ME"	"23007"	"2009"	"2009"	35	30779	113.7
	"Hancock County, ME"	"23009"	"2009"	"2009"	49	54499	89.9
	"Kennebec County, ME"	"23011"	"2009"	"2009"	148	122084	121.2
	"Knox County, ME"	"23013"	"2009"	"2009"	47	39924	117.7
	"Lincoln County, ME"	"23015"	"2009"	"2009"	42	34627	121.3
	"Oxford County, ME"	"23017"	"2009"	"2009"	69	57923	119.1
	"Penobscot County, ME"	"23019"	"2009"	"2009"	143	153770	93.0
	"Piscataquis County, ME"	"23021"	"2009"	"2009"	16	17433	Unreliable
	"Sagadahoc County, ME"	"23023"	"2009"	"2009"	35	35567	98.4
	"Somerset County, ME"	"23025"	"2009"	"2009"	63	52104	120.9
	"Waldo County, ME"	"23027"	"2009"	"2009"	39	38706	100.8
	"Washington County, ME"	"23029"	"2009"	"2009"	38	32925	115.4
	"York County, ME"	"23031"	"2009"	"2009"	194	197192	98.4
	"Allegany County, MD"	"24001"	"2009"	"2009"	90	75101	119.8
	"Anne Arundel County, MD"	"24003"	"2009"	"2009"	348	532395	65.4
	"Baltimore County, MD"	"24005"	"2009"	"2009"	710	801808	88.5
	"Calvert County, MD"	"24009"	"2009"	"2009"	40	88244	45.3
	"Caroline County, MD"	"24011"	"2009"	"2009"	29	33013	87.8
	"Carroll County, MD"	"24013"	"2009"	"2009"	134	167028	80.2
	"Cecil County, MD"	"24015"	"2009"	"2009"	80	100816	79.4
	"Charles County, MD"	"24017"	"2009"	"2009"	77	144804	53.2
	"Dorchester County, MD"	"24019"	"2009"	"2009"	37	32470	114.0
	"Frederick County, MD"	"24021"	"2009"	"2009"	132	230942	57.2
	"Garrett County, MD"	"24023"	"2009"	"2009"	32	30145	106.2
	"Harford County, MD"	"24025"	"2009"	"2009"	167	243685	68.5
	"Howard County, MD"	"24027"	"2009"	"2009"	120	283061	42.4
	"Kent County, MD"	"24029"	"2009"	"2009"	25	20132	124.2
	"Montgomery County, MD"	"24031"	"2009"	"2009"	488	959013	50.9
	"Prince George's County, MD"	"24033"	"2009"	"2009"	349	856161	40.8
	"Queen Anne's County, MD"	"24035"	"2009"	"2009"	32	47532	67.3
	"St. Mary's County, MD"	"24037"	"2009"	"2009"	65	103273	62.9
	"Somerset County, MD"	"24039"	"2009"	"2009"	18	26425	Unreliable
	"Talbot County, MD"	"24041"	"2009"	"2009"	40	37496	106.7
	"Washington County, MD"	"24043"	"2009"	"2009"	141	146953	95.9
	"Wicomico County, MD"	"24045"	"2009"	"2009"	87	98069	88.7
	"Worcester County, MD"	"24047"	"2009"	"2009"	64	51313	124.7
	"Baltimore city, MD"	"24510"	"2009"	"2009"	493	620509	79.5
	"Barnstable County, MA"	"25001"	"2009"	"2009"	264	215994	122.2
	"Berkshire County, MA"	"25003"	"2009"	"2009"	156	131264	118.8
	"Bristol County, MA"	"25005"	"2009"	"2009"	557	547324	101.8
	"Dukes County, MA"	"25007"	"2009"	"2009"	18	16373	Unreliable
	"Essex County, MA"	"25009"	"2009"	"2009"	585	739086	79.2
	"Franklin County, MA"	"25011"	"2009"	"2009"	66	71392	92.4
	"Hampden County, MA"	"25013"	"2009"	"2009"	400	462777	86.4
	"Hampshire County, MA"	"25015"	"2009"	"2009"	126	157910	79.8
	"Middlesex County, MA"	"25017"	"2009"	"2009"	1025	1494764	68.6
	"Norfolk County, MA"	"25021"	"2009"	"2009"	508	666301	76.2
	"Plymouth County, MA"	"25023"	"2009"	"2009"	396	492738	80.4
	"Suffolk County, MA"	"25025"	"2009"	"2009"	380	716214	53.1
	"Worcester County, MA"	"25027"	"2009"	"2009"	665	795251	83.6
	"Alcona County, MI"	"26001"	"2009"	"2009"	19	11106	Unreliable
	"Alger County, MI"	"26003"	"2009"	"2009"	11	9334	Unreliable
	"Allegan County, MI"	"26005"	"2009"	"2009"	101	111252	90.8
	"Alpena County, MI"	"26007"	"2009"	"2009"	28	29755	94.1
	"Antrim County, MI"	"26009"	"2009"	"2009"	27	23796	113.5
	"Arenac County, MI"	"26011"	"2009"	"2009"	18	16243	Unreliable
	"Baraga County, MI"	"26013"	"2009"	"2009"	10	8874	Unreliable
	"Barry County, MI"	"26015"	"2009"	"2009"	61	59469	102.6
	"Bay County, MI"	"26017"	"2009"	"2009"	87	107913	80.6
	"Benzie County, MI"	"26019"	"2009"	"2009"	16	17564	Unreliable
	"Berrien County, MI"	"26021"	"2009"	"2009"	137	157059	87.2
	"Branch County, MI"	"26023"	"2009"	"2009"	41	45378	90.4
	"Calhoun County, MI"	"26025"	"2009"	"2009"	140	136301	102.7
	"Cass County, MI"	"26027"	"2009"	"2009"	54	52362	103.1
	"Charlevoix County, MI"	"26029"	"2009"	"2009"	28	26068	107.4
	"Cheboygan County, MI"	"26031"	"2009"	"2009"	35	26330	132.9
	"Chippewa County, MI"	"26033"	"2009"	"2009"	40	39174	102.1
	"Clare County, MI"	"26035"	"2009"	"2009"	34	30856	110.2
	"Clinton County, MI"	"26037"	"2009"	"2009"	41	74828	54.8
	"Crawford County, MI"	"26039"	"2009"	"2009"	21	14157	148.3
	"Delta County, MI"	"26041"	"2009"	"2009"	53	37059	143.0
	"Dickinson County, MI"	"26043"	"2009"	"2009"	30	26357	113.8
	"Eaton County, MI"	"26045"	"2009"	"2009"	95	107430	88.4
	"Emmet County, MI"	"26047"	"2009"	"2009"	29	32765	88.5
	"Genesee County, MI"	"26049"	"2009"	"2009"	381	427989	89.0
	"Gladwin County, MI"	"26051"	"2009"	"2009"	41	25738	159.3
	"Gogebic County, MI"	"26053"	"2009"	"2009"	19	16390	Unreliable
	"Grand Traverse County, MI"	"26055"	"2009"	"2009"	74	86767	85.3
	"Gratiot County, MI"	"26057"	"2009"	"2009"	47	42285	111.2
	"Hillsdale County, MI"	"26059"	"2009"	"2009"	34	46735	72.8
	"Houghton County, MI"	"26061"	"2009"	"2009"	35	36378	96.2
	"Huron County, MI"	"26063"	"2009"	"2009"	41	33269	123.2
	"Ingham County, MI"	"26065"	"2009"	"2009"	183	280889	65.2
	"Ionia County, MI"	"26067"	"2009"	"2009"	62	63858	97.1
	"Iosco County, MI"	"26069"	"2009"	"2009"	57	26174	217.8
	"Iron County, MI"	"26071"	"2009"	"2009"	21	11959	175.6
	"Isabella County, MI"	"26073"	"2009"	"2009"	43	70026	61.4
	"Jackson County, MI"	"26075"	"2009"	"2009"	169	160114	105.5
	"Kalamazoo County, MI"	"26077"	"2009"	"2009"	219	249023	87.9
	"Kalkaska County, MI"	"26079"	"2009"	"2009"	18	17223	Unreliable
	"Kent County, MI"	"26081"	"2009"	"2009"	384	601437	63.8
	"Lake County, MI"	"26085"	"2009"	"2009"	17	11593	Unreliable
	"Lapeer County, MI"	"26087"	"2009"	"2009"	71	88774	80.0
	"Leelanau County, MI"	"26089"	"2009"	"2009"	17	21724	Unreliable
	"Lenawee County, MI"	"26091"	"2009"	"2009"	95	100250	94.8
	"Livingston County, MI"	"26093"	"2009"	"2009"	110	181082	60.7
	"Mackinac County, MI"	"26097"	"2009"	"2009"	18	11159	Unreliable
	"Macomb County, MI"	"26099"	"2009"	"2009"	683	839435	81.4
	"Manistee County, MI"	"26101"	"2009"	"2009"	25	24818	100.7
	"Marquette County, MI"	"26103"	"2009"	"2009"	77	66765	115.3
	"Mason County, MI"	"26105"	"2009"	"2009"	28	28656	97.7
	"Mecosta County, MI"	"26107"	"2009"	"2009"	36	42621	84.5
	"Menominee County, MI"	"26109"	"2009"	"2009"	12	24118	Unreliable
	"Midland County, MI"	"26111"	"2009"	"2009"	56	83639	67.0
	"Missaukee County, MI"	"26113"	"2009"	"2009"	15	14898	Unreliable
	"Monroe County, MI"	"26115"	"2009"	"2009"	98	152296	64.3
	"Montcalm County, MI"	"26117"	"2009"	"2009"	62	63496	97.6
	"Montmorency County, MI"	"26119"	"2009"	"2009"	20	9794	204.2
	"Muskegon County, MI"	"26121"	"2009"	"2009"	173	172755	100.1
	"Newaygo County, MI"	"26123"	"2009"	"2009"	56	48649	115.1
	"Oakland County, MI"	"26125"	"2009"	"2009"	804	1200890	67.0
	"Oceana County, MI"	"26127"	"2009"	"2009"	30	26779	112.0
	"Ogemaw County, MI"	"26129"	"2009"	"2009"	34	21856	155.6
	"Ontonagon County, MI"	"26131"	"2009"	"2009"	15	6828	Unreliable
	"Osceola County, MI"	"26133"	"2009"	"2009"	22	23522	93.5
	"Otsego County, MI"	"26137"	"2009"	"2009"	19	24190	Unreliable
	"Ottawa County, MI"	"26139"	"2009"	"2009"	141	262879	53.6
	"Presque Isle County, MI"	"26141"	"2009"	"2009"	17	13505	Unreliable
	"Roscommon County, MI"	"26143"	"2009"	"2009"	48	24499	195.9
	"Saginaw County, MI"	"26145"	"2009"	"2009"	233	200835	116.0
	"St. Clair County, MI"	"26147"	"2009"	"2009"	162	164011	98.8
	"St. Joseph County, MI"	"26149"	"2009"	"2009"	47	61417	76.5
	"Sanilac County, MI"	"26151"	"2009"	"2009"	52	43319	120.0
	"Shiawassee County, MI"	"26155"	"2009"	"2009"	78	70710	110.3
	"Tuscola County, MI"	"26157"	"2009"	"2009"	61	55901	109.1
	"Van Buren County, MI"	"26159"	"2009"	"2009"	77	76581	100.5
	"Washtenaw County, MI"	"26161"	"2009"	"2009"	169	343520	49.2
	"Wayne County, MI"	"26163"	"2009"	"2009"	1428	1837536	77.7
	"Wexford County, MI"	"26165"	"2009"	"2009"	34	32658	104.1
	"Aitkin County, MN"	"27001"	"2009"	"2009"	18	16168	Unreliable
	"Anoka County, MN"	"27003"	"2009"	"2009"	119	329635	36.1
	"Becker County, MN"	"27005"	"2009"	"2009"	33	32407	101.8
	"Beltrami County, MN"	"27007"	"2009"	"2009"	36	44226	81.4
	"Benton County, MN"	"27009"	"2009"	"2009"	27	38418	70.3
	"Blue Earth County, MN"	"27013"	"2009"	"2009"	28	63565	44.0
	"Brown County, MN"	"27015"	"2009"	"2009"	21	25890	81.1
	"Carlton County, MN"	"27017"	"2009"	"2009"	28	35269	79.4
	"Carver County, MN"	"27019"	"2009"	"2009"	33	90242	36.6
	"Cass County, MN"	"27021"	"2009"	"2009"	32	28483	112.3
	"Chippewa County, MN"	"27023"	"2009"	"2009"	12	12360	Unreliable
	"Chisago County, MN"	"27025"	"2009"	"2009"	22	53526	41.1
	"Clay County, MN"	"27027"	"2009"	"2009"	36	58351	61.7
	"Cottonwood County, MN"	"27033"	"2009"	"2009"	11	11632	Unreliable
	"Crow Wing County, MN"	"27035"	"2009"	"2009"	53	62307	85.1
	"Dakota County, MN"	"27037"	"2009"	"2009"	157	396906	39.6
	"Dodge County, MN"	"27039"	"2009"	"2009"	18	19921	Unreliable
	"Douglas County, MN"	"27041"	"2009"	"2009"	36	36076	99.8
	"Faribault County, MN"	"27043"	"2009"	"2009"	24	14651	163.8
	"Fillmore County, MN"	"27045"	"2009"	"2009"	23	20921	109.9
	"Freeborn County, MN"	"27047"	"2009"	"2009"	34	31313	108.6
	"Goodhue County, MN"	"27049"	"2009"	"2009"	32	46035	69.5
	"Hennepin County, MN"	"27053"	"2009"	"2009"	620	1146721	54.1
	"Houston County, MN"	"27055"	"2009"	"2009"	20	19051	105.0
	"Hubbard County, MN"	"27057"	"2009"	"2009"	18	20389	Unreliable
